Mod:Item:MetaData, Localized Name
aoa3:lyonic_staff, Lyonic Staff
aoa3:mecha_staff, Mecha Staff
aoa3:meteor_staff, Meteor Staff
aoa3:moonlight_staff, Moonlight Staff
aoa3:nature_staff, Nature Staff
aoa3:nightmare_staff, Nightmare Staff
aoa3:noxious_staff, Noxious Staff
aoa3:phantom_staff, Phantom Staff
aoa3:poison_staff, Poison Staff
aoa3:power_staff, Power Staff
aoa3:primordial_staff, Primordial Staff
aoa3:reef_staff, Reef Staff
aoa3:rejuvenation_staff, Rejuvenation Staff
aoa3:rosidian_staff, Rosidian Staff
aoa3:runic_staff, Runic Staff
aoa3:shadowlord_staff, Shadowlord Staff
aoa3:show_staff, Show Staff
aoa3:shyre_staff, Shyre Staff
aoa3:sky_staff, Sky Staff
aoa3:striker_staff, Striker Staff
aoa3:sun_staff, Sun Staff
aoa3:surge_staff, Surge Staff
aoa3:tangle_staff, Tangle Staff
aoa3:ultimatum_staff, Ultimatum Staff
aoa3:underworld_staff, Underworld Staff
aoa3:warlock_staff, Warlock Staff
aoa3:water_staff, Water Staff
aoa3:web_staff, Web Staff
aoa3:wind_staff, Wind Staff
aoa3:wither_staff, Wither Staff
aoa3:wizards_staff, Wizard's Staff
aoa3:apoco_shower, Apoco Shower
aoa3:atomizer, Atomizer
aoa3:beamer, Beamer
aoa3:blast_chiller, Blast Chiller
aoa3:blood_drainer, Blood Drainer
aoa3:bone_blaster, Bone Blaster
aoa3:bubble_horn, Bubble Horn
aoa3:colour_cannon, Colour Cannon
aoa3:confetti_cannon, Confetti Cannon
aoa3:confetti_cluster, Confetti Cluster
aoa3:dark_destroyer, Dark Destroyer
aoa3:darkly_guster, Darkly Guster
aoa3:death_ray, Death Ray
aoa3:doom_bringer, Doom Bringer
aoa3:eradicator, Eradicator
aoa3:experiment_w801, Experiment W-801
aoa3:flowercorne, Flowercorne
aoa3:fragment, Fragment
aoa3:froster, Froster
aoa3:gas_blaster, Gas Blaster
aoa3:ghoul_gasser, Ghoul Gasser
aoa3:gold_bringer, Gold Bringer
aoa3:gravity_blaster, Gravity Blaster
aoa3:hell_horn, Hell Horn
aoa3:illusion_revolver, Illusion Revolver
aoa3:illusion_smg, Illusion SMG
aoa3:ion_blaster, Ion Blaster
aoa3:iro_miner, Iro Miner
aoa3:laser_blaster, Laser Blaster
aoa3:light_blaster, Light Blaster
aoa3:light_spark, Light Spark
aoa3:luna_blaster, Luna Blaster
aoa3:mecha_blaster, Mecha Blaster
aoa3:mind_blaster, Mind Blaster
aoa3:moon_destroyer, Moon Destroyer
aoa3:moon_shiner, Moon Shiner
aoa3:odious, Odious
aoa3:orbocron, Orb-O-Cron
aoa3:paralyzer, Paralyzer
aoa3:party_popper, Party Popper
aoa3:poison_plunger, Poison Plunger
aoa3:power_ray, Power Ray
aoa3:proton, Proton
aoa3:reefer, Reefer
aoa3:revolution, Revolution
aoa3:seaocron, Sea-O-Cron
aoa3:skullo_blaster, Skullo Blaster
aoa3:soul_drainer, Soul Drainer
aoa3:soul_spark, Soul Spark
aoa3:soul_storm, Soul Storm
aoa3:spirit_shower, Spirit Shower
aoa3:swarmotron, Swarm-O-Tron
aoa3:toxic_terrorizer, Toxic Terrorizer
aoa3:vortex_blaster, Vortex Blaster
aoa3:whimsy_winder, Whimsy Winder
aoa3:withers_wrath, Wither's Wrath
aoa3:amethyst_pickaxe, Amethyst Pickaxe
aoa3:emberstone_pickaxe, Emberstone Pickaxe
aoa3:energistic_pickaxe, Energistic Pickaxe
aoa3:gemcracker, Gemcracker
aoa3:goofy_pickaxe, Goofy Pickaxe
aoa3:jade_pickaxe, Jade Pickaxe
aoa3:limonite_pickaxe, Limonite Pickaxe
aoa3:occult_pickaxe, Occult Pickaxe
aoa3:ornamyte_pickaxe, Ornamyte Pickaxe
aoa3:pickmax, Pickmax
aoa3:rosite_pickaxe, Rosite Pickaxe
aoa3:sapphire_pickaxe, Sapphire Pickaxe
aoa3:skeletal_pickaxe, Skeletal Pickaxe
aoa3:soulstone_pickaxe, Soulstone Pickaxe
aoa3:amethyst_shovel, Amethyst Shovel
aoa3:emberstone_shovel, Emberstone Shovel
aoa3:energistic_shovel, Energistic Shovel
aoa3:goofy_shovel, Goofy Shovel
aoa3:jade_shovel, Jade Shovel
aoa3:limonite_shovel, Limonite Shovel
aoa3:occult_shovel, Occult Shovel
aoa3:ornamyte_shovel, Ornamyte Shovel
aoa3:rosite_shovel, Rosite Shovel
aoa3:sapphire_shovel, Sapphire Shovel
aoa3:skeletal_shovel, Skeletal Shovel
aoa3:soulstone_shovel, Soulstone Shovel
aoa3:amethyst_axe, Amethyst Axe
aoa3:emberstone_axe, Emberstone Axe
aoa3:energistic_axe, Energistic Axe
aoa3:goofy_axe, Goofy Axe
aoa3:jade_axe, Jade Axe
aoa3:limonite_axe, Limonite Axe
aoa3:occult_axe, Occult Axe
aoa3:ornamyte_axe, Ornamyte Axe
aoa3:rosite_axe, Rosite Axe
aoa3:sapphire_axe, Sapphire Axe
aoa3:skeletal_axe, Skeletal Axe
aoa3:soulstone_axe, Soulstone Axe
aoa3:chainsaw, Chainsaw
aoa3:balloon, Balloon
aoa3:limonite_bullet, Limonite Bullet
aoa3:cannonball, Cannonball
aoa3:chilli, Chilli
aoa3:discharge_capsule, Discharge Capsule
aoa3:holly_arrow, Holly Arrow
aoa3:spectral_holly_arrow, Glowing Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:tipped_holly_arrow:0, Tipped Holly Arrow
aoa3:metal_slug, Metal Slug
aoa3:pop_shot, Pop Shot
aoa3:spreadshot, Spreadshot
aoa3:amethyst, Amethyst
aoa3:bloodstone, Bloodstone
aoa3:crystallite, Crystallite
aoa3:gemenyte, Gemenyte
aoa3:jade, Jade
aoa3:jewelyte, Jewelyte
aoa3:ornamyte, Ornamyte
aoa3:sapphire, Sapphire
aoa3:shyregem, Shyregem
aoa3:baronyte_ingot, Baronyte Ingot
aoa3:blazium_ingot, Blazium Ingot
aoa3:elecanium_ingot, Elecanium Ingot
aoa3:emberstone_ingot, Emberstone Ingot
aoa3:ghastly_ingot, Ghastly Ingot
aoa3:ghoulish_ingot, Ghoulish Ingot
aoa3:limonite_ingot, Limonite Ingot
aoa3:lunar_ingot, Lunar Ingot
aoa3:lyon_ingot, Lyon Ingot
aoa3:mystite_ingot, Mystite Ingot
aoa3:rosite_ingot, Rosite Ingot
aoa3:rusted_iron_ingot, Rusted Iron Ingot
aoa3:shyrestone_ingot, Shyrestone Ingot
aoa3:skeletal_ingot, Skeletal Ingot
aoa3:varsium_ingot, Varsium Ingot
aoa3:runium_chunk, Runium Chunk
aoa3:chestbone_fragment, Chestbone Fragment
aoa3:footbone_fragment, Footbone Fragment
aoa3:legbone_fragment, Legbone Fragment
aoa3:skullbone_fragment, Skullbone Fragment
aoa3:charged_runium_chunk, Charged Runium Chunk
aoa3:blue_crystal, Blue Crystal
aoa3:green_crystal, Green Crystal
aoa3:purple_crystal, Purple Crystal
aoa3:red_crystal, Red Crystal
aoa3:white_crystal, White Crystal
aoa3:yellow_crystal, Yellow Crystal
aoa3:baronyte_nugget, Baronyte Nugget
aoa3:blazium_nugget, Blazium Nugget
aoa3:elecanium_nugget, Elecanium Nugget
aoa3:emberstone_nugget, Emberstone Nugget
aoa3:ghastly_nugget, Ghastly Nugget
aoa3:ghoulish_nugget, Ghoulish Nugget
aoa3:limonite_nugget, Limonite Nugget
aoa3:lunar_nugget, Lunar Nugget
aoa3:lyon_nugget, Lyon Nugget
aoa3:mystite_nugget, Mystite Nugget
aoa3:rosite_nugget, Rosite Nugget
aoa3:shyrestone_nugget, Shyrestone Nugget
aoa3:varsium_nugget, Varsium Nugget
aoa3:charged_rune, Charged Rune
aoa3:compass_rune, Compass Rune
aoa3:distortion_rune, Distortion Rune
aoa3:energy_rune, Energy Rune
aoa3:fire_rune, Fire Rune
aoa3:kinetic_rune, Kinetic Rune
aoa3:life_rune, Life Rune
aoa3:lunar_rune, Lunar Rune
aoa3:poison_rune, Poison Rune
aoa3:power_rune, Power Rune
aoa3:storm_rune, Storm Rune
aoa3:strike_rune, Strike Rune
aoa3:unpowered_rune, Unpowered Rune
aoa3:water_rune, Water Rune
aoa3:wind_rune, Wind Rune
aoa3:wither_rune, Wither Rune
aoa3:active_rune_stone, Active Rune Stone
aoa3:alien_orb, Alien Orb
aoa3:amphibiyte_lung, Amphibiyte Lung
aoa3:apoco_stone, Apoco Stone
aoa3:armour_plating, Armour Plating
aoa3:blank_slab, Blank Slab
aoa3:chitin, Chitin
aoa3:circus_coin, Circus Coin
aoa3:copper_coin, Copper Coin
aoa3:gold_coin, Gold Coin
aoa3:lunaver_coin, Lunaver Coin
aoa3:silver_coin, Silver Coin
aoa3:confetti_pile, Confetti Pile
aoa3:coral_stone, Coral Stone
aoa3:cosmic_dust, Cosmic Dust
aoa3:cup, Cup
aoa3:dark_bones, Dark Bones
aoa3:darkly_powder, Darkly Powder
aoa3:dense_rock, Dense Rock
aoa3:desert_shell, Desert Shell
aoa3:distorting_artifact, Distorting Artifact
aoa3:doom_stone, Doom Stone
aoa3:blue_druse, Blue Druse
aoa3:green_druse, Green Druse
aoa3:purple_druse, Purple Druse
aoa3:rainbow_druse, Rainbow Druse
aoa3:red_druse, Red Druse
aoa3:white_druse, White Druse
aoa3:yellow_druse, Yellow Druse
aoa3:enchanted_gunpowder, Enchanted Gunpowder
aoa3:eye_bulb, Eye Bulb
aoa3:flammable_dust, Flammable Dust
aoa3:fleshy_bones, Fleshy Bones
aoa3:floating_stone, Floating Stone
aoa3:fragmented_anima_stone, Fragmented Anima Stone
aoa3:blue_gemstones, Blue Gemstones
aoa3:green_gemstones, Green Gemstones
aoa3:purple_gemstones, Purple Gemstones
aoa3:red_gemstones, Red Gemstones
aoa3:white_gemstones, White Gemstones
aoa3:yellow_gemstones, Yellow Gemstones
aoa3:ghostly_powder, Ghostly Powder
aoa3:ghostly_stone, Ghostly Stone
aoa3:ghoulasm, Ghoulasm
aoa3:gravitator, Gravitator
aoa3:hardened_confetti_ball, Hardened Confetti Ball
aoa3:hive_chunk, Hive Chunk
aoa3:holly_top_petals, Holly Top Petals
aoa3:hydro_stone, Hydro Stone
aoa3:ice_crystal, Ice Crystal
aoa3:impure_gold, Impure Gold
aoa3:ivory, Ivory
aoa3:jungle_thorns, Jungle Thorns
aoa3:limonite_rod, Limonite Rod
aoa3:lotto_totem, Lotto Totem
aoa3:lunarade_mug, Lunarade Mug
aoa3:metal_tub, Metal Tub
aoa3:magic_mending_compound, Magic Mending Compound
aoa3:magic_mending_solution, Magic Mending Solution
aoa3:magic_repair_dust, Magic Repair Dust
aoa3:magnet_shard, Magnet Shard
aoa3:mecha_gear, Mecha Gear
aoa3:mega_rune_fragment_blue, Mega Rune Fragment
aoa3:mega_rune_fragment_green, Mega Rune Fragment
aoa3:mega_rune_fragment_red, Mega Rune Fragment
aoa3:mega_rune_fragment_yellow, Mega Rune Fragment
aoa3:millennium_upgrader, Millennium Upgrader
aoa3:molten_upgrader, Molten Upgrader
aoa3:moonstone, Moonstone
aoa3:mud_ball, Mud Ball
aoa3:mushroom_spores, Mushroom Spores
aoa3:nightmare_flakes, Nightmare Flakes
aoa3:old_boot, Old Boot
aoa3:opteryx_feather, Opteryx Feather
aoa3:orange_spores, Orange Spores
aoa3:orbulon, Orbulon
aoa3:padded_cloth, Padded Cloth
aoa3:phantasm, Phantasm
aoa3:power_core, Power Core
aoa3:primed_ghoulasm, Primed Ghoulasm
aoa3:primordial_skull, Primordial Skull
aoa3:pure_coral_stone, Pure Coral Stone
aoa3:pure_gold, Pure Gold
aoa3:pure_rain_stone, Pure Rain Stone
aoa3:rammerhead_hide, Rammerhead Hide
aoa3:realm_travel_ticket, Realm Travel Ticket
aoa3:reinforced_cloth, Reinforced Cloth
aoa3:return_crystal, Return Crystal
aoa3:rock_bones, Rock Bones
aoa3:rosid_root, Rosid Root
aoa3:rune_stone, Rune Stone
aoa3:runic_energy, Runic Energy
aoa3:scrap_metal, Scrap Metal
aoa3:scream_shield, Scream Shield
aoa3:sharp_claw, Sharp Claw
aoa3:sludge_parasite, Sludge Parasite
aoa3:small_blue_petal, Small Blue Petal
aoa3:small_green_petal, Small Green Petal
aoa3:small_orange_petal, Small Orange Petal
aoa3:small_purple_petal, Small Purple Petal
aoa3:small_red_petal, Small Red Petal
aoa3:soulbone, Soulbone
aoa3:sticky_slime, Sticky Slime
aoa3:blue_strange_stone, Blue Strange Stone
aoa3:white_strange_stone, White Strange Stone
aoa3:yellow_strange_stone, Yellow Strange Stone
aoa3:tea_shreddings, Tea Shreddings
aoa3:thorny_petals, Thorny Petals
aoa3:torn_cloth, Torn Cloth
aoa3:toxic_lump, Toxic Lump
aoa3:troll_skull, Troll Skull
aoa3:uncharged_orb, Uncharged Orb
aoa3:uncharged_stone, Uncharged Stone
aoa3:unstable_gunpowder, Unstable Gunpowder
aoa3:urka_hide, Urka Hide
aoa3:void_scales, Void Scales
aoa3:vulcane_augment_battle, Vulcane Augment: Battle
aoa3:vulcane_augment_equality, Vulcane Augment: Equality
aoa3:vulcane_augment_fire, Vulcane Augment: Fire
aoa3:vulcane_augment_impairment, Vulcane Augment: Impairment
aoa3:vulcane_augment_poison, Vulcane Augment: Poison
aoa3:vulcane_augment_power, Vulcane Augment: Power
aoa3:vulcane_augment_wither, Vulcane Augment: Wither
aoa3:weapon_parts, Weapon Parts
aoa3:whitewashing_solution, Whitewashing Solution
aoa3:worn_book, Worn Book
aoa3:yellow_spores, Yellow Spores
aoa3:zhinx_dust, Zhinx Dust
aoa3:archergun_frame, Archergun Frame
aoa3:blaster_frame, Blaster Frame
aoa3:boots_frame, Boots Frame
aoa3:leggings_frame, Leggings Frame
aoa3:chestplate_frame, Chestplate Frame
aoa3:helmet_frame, Helmet Frame
aoa3:cannon_frame, Cannon Frame
aoa3:gun_frame, Gun Frame
aoa3:shotgun_frame, Shotgun Frame
aoa3:sniper_frame, Sniper Frame
aoa3:ancient_orb, Ancient Orb
aoa3:ancient_ring, Ancient Ring
aoa3:bone_horn, Bone Horn
aoa3:book_of_shadows, Book of Shadows
aoa3:boulder_dash, Boulder Dash
aoa3:call_of_the_drake, Call of the Drake
aoa3:explosive_gems, Explosive Gems
aoa3:explosive_idol, Explosive Idol
aoa3:giant_crystal, Giant Crystal
aoa3:gold_spring, Gold Spring
aoa3:guardians_eye, Guardian's Eye
aoa3:haunted_idol, Haunted Idol
aoa3:heavy_boulder, Heavy Boulder
aoa3:hive_egg, Hive Egg
aoa3:mega_rune_stone, Mega Rune Stone
aoa3:nethengeic_callstone, Nethengeic Callstone
aoa3:observing_eye, Observing Eye
aoa3:petals, Petals
aoa3:primordial_dust, Primordial Dust
aoa3:pure_water_stone, Pure Water Stone
aoa3:shroom_stone, Shroom Stone
aoa3:silvro_coin, Silvro Coin
aoa3:staring_eye, Staring Eye
aoa3:toy_gyrocopter, Toy Gyrocopter
aoa3:treat_bag, Treat Bag
aoa3:troll_idol, Troll Idol
aoa3:vile_stone, Vile Stone
aoa3:voliant_heart, Voliant Heart
aoa3:warlock_gem, Warlock Gem
aoa3:abyss_tokens, Abyss Tokens
aoa3:baron_tokens, Baron Tokens
aoa3:borean_tokens, Borean Tokens
aoa3:candyland_tokens, Candyland Tokens
aoa3:celeve_tokens, Celeve Tokens
aoa3:creeponia_tokens, Creeponia Tokens
aoa3:crystevia_tokens, Crystevia Tokens
aoa3:deeplands_tokens, Deeplands Tokens
aoa3:dungeon_tokens, Dungeon Tokens
aoa3:dustopia_tokens, Dustopia Tokens
aoa3:gardencia_tokens, Gardencia Tokens
aoa3:greckon_tokens, Greckon Tokens
aoa3:haven_tokens, Haven Tokens
aoa3:iromine_tokens, Iromine Tokens
aoa3:lelyetia_tokens, Lelyetia Tokens
aoa3:lunar_tokens, Lunar Tokens
aoa3:mysterium_tokens, Mysterium Tokens
aoa3:nether_tokens, Nether Tokens
aoa3:precasian_tokens, Precasian Tokens
aoa3:runandor_tokens, Runandor Tokens
aoa3:shyrelands_tokens, Shyrelands Tokens
aoa3:vox_ponds_tokens, Vox Ponds Tokens
aoa3:abyssal_upgrade_kit, Abyssal Upgrade Kit
aoa3:ancient_upgrade_kit, Ancient Upgrade Kit
aoa3:apoco_upgrade_kit, Apoco Upgrade Kit
aoa3:clown_upgrade_kit, Clown Upgrade Kit
aoa3:darkly_upgrade_kit, Darkly Upgrade Kit
aoa3:floro_upgrade_kit, Floro Upgrade Kit
aoa3:golden_upgrade_kit, Golden Upgrade Kit
aoa3:haunted_upgrade_kit, Haunted Upgrade Kit
aoa3:lelyetian_upgrade_kit, Lelyetian Upgrade Kit
aoa3:light_upgrade_kit, Light Upgrade Kit
aoa3:lunar_upgrade_kit, Lunar Upgrade Kit
aoa3:nether_upgrade_kit, Nether Upgrade Kit
aoa3:precasian_upgrade_kit, Precasian Upgrade Kit
aoa3:predator_upgrade_kit, Predator Upgrade Kit
aoa3:rocky_upgrade_kit, Rocky Upgrade Kit
aoa3:runic_upgrade_kit, Runic Upgrade Kit
aoa3:seaside_upgrade_kit, Seaside Upgrade Kit
aoa3:smiley_upgrade_kit, Smiley Upgrade Kit
aoa3:waterlogged_aqua_cannon, Aqua Cannon (Waterlogged)
aoa3:waterlogged_coral_archergun, Coral Archergun (Waterlogged)
aoa3:waterlogged_coral_cannon, Coral Cannon (Waterlogged)
aoa3:waterlogged_coral_clogger, Coral Clogger (Waterlogged)
aoa3:waterlogged_reefer, Reefer (Waterlogged)
aoa3:incomplete_mecha_archergun, Mecha Archergun (Incomplete)
aoa3:incomplete_mecha_bow, Mecha Bow (Incomplete)
aoa3:incomplete_mecha_cannon, Mecha Cannon (Incomplete)
aoa3:incomplete_mechanical_assault_rifle, Mechanical Assault Rifle (Incomplete)
aoa3:incomplete_mecha_staff, Mecha Staff (Incomplete)
aoa3:incomplete_mechyro, Mechyro (Incomplete)
aoa3:blank_realmstone, Blank Realmstone
aoa3:abyss_realmstone, Abyss Realmstone
aoa3:nether_realmstone, Nether Realmstone
aoa3:ancient_cavern_realmstone, Ancient Cavern Realmstone
aoa3:barathos_realmstone, Barathos Realmstone
aoa3:borean_realmstone, Borean Realmstone
aoa3:candyland_realmstone, Candyland Realmstone
aoa3:celeve_realmstone, Celeve Realmstone
aoa3:creeponia_realmstone, Creeponia Realmstone
aoa3:crystevia_realmstone, Crystevia Realmstone
aoa3:deeplands_realmstone, Deeplands Realmstone
aoa3:dustopia_realmstone, Dustopia Realmstone
aoa3:gardencia_realmstone, Gardencia Realmstone
aoa3:greckon_realmstone, Greckon Realmstone
aoa3:haven_realmstone, Haven Realmstone
aoa3:immortallis_realmstone, Immortallis Realmstone
aoa3:iromine_realmstone, Iromine Realmstone
aoa3:lelyetia_realmstone, Lelyetia Realmstone
aoa3:lunalus_realmstone, Lunalus Realmstone
aoa3:mysterium_realmstone, Mysterium Realmstone
aoa3:precasia_realmstone, Precasia Realmstone
aoa3:runandor_realmstone, Runandor Realmstone
aoa3:shyrelands_realmstone, Shyrelands Realmstone
aoa3:vox_ponds_realmstone, Vox Ponds Realmstone
aoa3:ancient_essence, Ancient Essence
aoa3:charged_essence, Charged Essence
aoa3:dark_essence, Dark Essence
aoa3:divine_essence, Divine Essence
aoa3:empowered_essence, Empowered Essence
aoa3:ethereal_essence, Ethereal Essence
aoa3:luminate_essence, Luminate Essence
aoa3:molten_essence, Molten Essence
aoa3:ominous_essence, Ominous Essence
aoa3:weak_essence, Weak Essence
aoa3:agility_tablet, Tablet of Agility
aoa3:awareness_tablet, Tablet of Awareness
aoa3:breeding_tablet, Tablet of Breeding
aoa3:cleansing_tablet, Tablet of Cleansing
aoa3:distortion_tablet, Tablet of Distortion
aoa3:energy_tablet, Energy Tablet
aoa3:gravity_tablet, Tablet of Gravity
aoa3:oxygen_tablet, Tablet of Oxygen
aoa3:pressure_tablet, Tablet of Pressure
aoa3:proficiency_tablet, Tablet of Proficiency
aoa3:resistance_tablet, Tablet of Resistance
aoa3:sanctity_tablet, Tablet of Sanctity
aoa3:satiation_tablet, Tablet of Satiation
aoa3:sight_tablet, Tablet of Sight
aoa3:strength_tablet, Tablet of Strength
aoa3:untiring_tablet, Tablet of Untiring
aoa3:vitality_tablet, Tablet of Vitality
aoa3:progress_coin0, Starting Coin
aoa3:progress_coin1, Progress Coin
aoa3:progress_coin2, Progress Coin
aoa3:progress_coin3, Progress Coin
aoa3:progress_coin4, Progress Coin
aoa3:ambient_power_stone, Ambient Power Stone
aoa3:blooming_power_stone, Blooming Power Stone
aoa3:glaring_power_stone, Glaring Power Stone
